#,项目,跟踪,父任务,状态,优先级,主题,作者,指派给,更新于,类别,目标版本,开始日期,计划完成日期,预期时间,耗时,% 完成,创建于,结束日期,相关的问题,Bug类型,Bug严重程度,Bug引入阶段,Bug发现阶段,私有,描述
7193,四川后台管理系统4.0优化,Bug,,新建,高,epg--体验卡UserCardCheck请求均分配在182.138.27.141上,谢 佳作,曾 宝亮,2016/2/26 14:32,epg,,2016/2/18,,,0,0,2016/2/18 23:09,,,功能类,较重,,,FALSE,"2016-02-18 23:02:09.800INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_2yjDn1xQ]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:12.524INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_tEIAFSE1]request:params:<cardCode=testCard><platform=HW><userId=MSADSL37507897@ITV3><182.138.27.141>
2016-02-18 23:02:12.630INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_tEIAFSE1]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:16.242INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_mJkterkP]request:params:<cardCode=testCard><platform=HW><userId=LZP166175706@ITV><182.138.27.141>
2016-02-18 23:02:16.348INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_mJkterkP]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:17.057INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_gi02yOUR]request:params:<cardCode=testCard><platform=ZTE><userId=NC167809561@ITV><182.138.27.141>
2016-02-18 23:02:17.162INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_gi02yOUR]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:19.616INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_CzR0d9zS]request:params:<cardCode=testCard><platform=HW><userId=PZHA2243720@ITV><182.138.27.141>
2016-02-18 23:02:19.721INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_CzR0d9zS]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:26.311INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_tYjJ8TPc]request:params:<cardCode=testCard><platform=ZTE><userId=082725855592@ITV2><182.138.27.141>
2016-02-18 23:02:26.417INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_tYjJ8TPc]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:27.360INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_0QGk7es3]request:params:<cardCode=testCard><platform=HW><userId=XCA262640739@ITV><182.138.27.141>
2016-02-18 23:02:27.466INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_0QGk7es3]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:38.585INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_dGTH2OM8]request:params:<cardCode=testCard><platform=HW><userId=XCA8532711@ITV><182.138.27.141>
2016-02-18 23:02:38.691INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_dGTH2OM8]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}
2016-02-18 23:02:42.466INFO  c.a.w.UserCardCheckController_42-[/Service/UserCardCheck_tR0xMD1A]request:params:<cardCode=testCard><platform=HW><userId=GY4029684@ITV><182.138.27.141>
2016-02-18 23:02:42.573INFO  c.a.w.AbstractController_82-[/Service/UserCardCheck_tR0xMD1A]response:{""result"":""0"",""expireTime"":"""",""activeTime"":"""",""message"":""""}"
7192,四川后台管理系统4.0优化,Bug,,待升级,高,aaa--已激活但是时间过期的用户UserCardCheck时报空指针错误,谢 佳作,曾 宝亮,2016/3/2 14:44,,,2016/2/18,,,0,0,2016/2/18 23:00,2016/2/19 16:30,,功能类,一般,,,FALSE,"该错误返回参数2给epg，导致epg侧无法进入体验卡页面。
期望：应返回参数3给epg，epg侧进入过期提示页面"
7180,四川后台管理系统4.0优化,Bug,,新建,中,系统管理，角色管理，删除角色时报错,夏 志远,张 晓波,2016/2/18 13:09,DCMS 4.0,,2016/2/18,,,0,0,2016/2/18 13:09,,,功能类,较重,,,FALSE,!删除角色报错.png!
7151,四川后台管理系统4.0优化,Bug,,已关闭,中,"投票管理：修改投票，点击保存，提示""添加项目成功"",预期:改为""修改项目成功""",夏 志远,施 涛,2016/3/3 15:28,DCMS 4.0,,2016/2/16,,,0,100,2016/2/16 12:02,2016/2/19 15:51,,界面类,一般,,,FALSE,
7150,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理，点击修改，进入修改页面，左上角标题为"添加投票"，预期:改为“修改投票”,夏 志远,施 涛,2016/3/3 15:29,DCMS 4.0,,2016/2/16,,,0,100,2016/2/16 12:00,2016/2/19 15:51,,界面类,一般,,,FALSE,
7132,四川后台管理系统4.0优化,Bug,,待升级,中,专栏添加内容时上线时间是写死了10:00，不能修改，期望可以修改,吴 彦泽,张 晓波,2016/3/7 17:45,DCMS 4.0,2.3,2016/2/15,,,0,0,2016/2/15 17:42,2016/2/16 10:29,,功能类,一般,,,FALSE,
7131,四川后台管理系统4.0优化,Bug,,已解决,中,审核时判断一下内容的状态，当内容状态为删除状态时，不更改内容状态,吴 彦泽,张 晓波,2016/2/16 13:25,DCMS 4.0,2.3,2016/2/15,,,0,0,2016/2/15 17:41,2016/2/16 13:25,,功能类,一般,开发,已上线,FALSE,
7130,四川后台管理系统4.0优化,Bug,,已解决,中,采集报错的描述中，应描述具体错误码或直接描述错误，方便报障，不直接用error,吴 彦泽,张 晓波,2016/2/16 15:06,DCMS 4.0,2.3,2016/2/15,,,0,0,2016/2/15 17:20,2016/2/16 15:06,,功能类,一般,,,FALSE,
7129,四川后台管理系统4.0优化,Bug,,待升级,中,AAA开关更改配置，不需要重启,吴 彦泽,沈 玮,2016/3/2 15:56,epg,2.3,2016/2/15,,,0,0,2016/2/15 17:19,2016/2/26 17:14,,功能类,一般,,,FALSE,
7107,四川后台管理系统4.0优化,Bug,,待升级,中,专辑的删除没有走审核流程,吴 彦泽,张 晓波,2016/3/7 17:46,DCMS 4.0,2.2,2016/2/5,,,0,0,2016/2/5 23:53,2016/2/16 14:29,,功能类,一般,,,FALSE,专辑删除，直接删除了，没有审核流程
7106,四川后台管理系统4.0优化,Feature,,待升级,中,推荐位新增删除按钮，需要有审核流程,吴 彦泽,张 晓波,2016/3/7 17:51,DCMS 4.0,2.2,2016/2/5,,,0,0,2016/2/5 23:51,2016/2/16 14:24,,,,,,FALSE,"目前推荐位没有删除按钮；
需新增删除按钮，并有审核流程"
7088,四川后台管理系统4.0优化,Bug,,新建,中,4.0优化问题,吴 彦泽,吴 彦泽,2016/2/4 1:36,,,2016/2/4,,,0,0,2016/2/4 1:36,,,功能类,一般,,,FALSE,"1、图片服务重新规划；
2、写定时任务、定时清理history、bookmark、seriesmark；
3、写数据分表；
4、现网tomcat配置重新整理一份；
5、内核配置优化；"
7086,四川后台管理系统4.0优化,Bug,,待升级,高,订购记录页面，没有数据的情况下，按遥控器上页/下页键翻页，报错,夏 志远,沈 玮,2016/2/29 13:14,epg,,2016/2/3,,,0,0,2016/2/3 17:10,2016/2/4 13:49,,功能类,严重,,,FALSE,
7066,四川后台管理系统4.0优化,Bug,,新建,中,删除内容时未校验内容所在专栏是否被编排，预期：删除内容时进行校验,夏 志远,沈 玮,2016/2/4 13:52,DCMS 4.0,,2016/2/3,,,0,0,2016/2/3 11:25,,,功能类,较重,,,FALSE,
7039,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理:添加投票选项时，描述多于256个字，报错,夏 志远,施 涛,2016/4/27 15:34,DCMS 4.0,,2016/2/1,,,0,100,2016/2/1 19:45,2016/2/2 9:55,,功能类,一般,,,FALSE,
7038,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理:新增/修改投票，类型是必填项，但无必填符号,夏 志远,施 涛,2016/3/3 15:28,DCMS 4.0,,2016/2/1,,,0,100,2016/2/1 19:35,2016/2/2 9:33,,功能类,一般,,,FALSE,
7037,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理;新增/修改投票时，填写描述，保存；再进入修改，描述不显示,夏 志远,施 涛,2016/3/3 15:29,DCMS 4.0,,2016/2/1,,,0,100,2016/2/1 19:34,2016/2/2 9:40,,功能类,一般,,,FALSE,
7036,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理:新增/修改投票时，描述超过256字，报错,夏 志远,施 涛,2016/3/3 15:29,DCMS 4.0,,2016/2/1,,,0,100,2016/2/1 19:31,2016/2/2 9:54,,功能类,较重,,,FALSE,
7035,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理:新增投票时，名称和编码都可重复；修改投票时名称可重复，预期:重复时给出提示,夏 志远,施 涛,2016/3/3 15:30,DCMS 4.0,,2016/2/1,,,0,100,2016/2/1 19:29,2016/2/2 10:43,,功能类,一般,,,FALSE,
7029,四川后台管理系统4.0优化,Bug,,待升级,低,aaa-测试环境中兴平台单片订购成功之后，再次播放鉴权不通过,谢 佳作,曾 宝亮,2016/3/2 16:00,,,2016/1/29,,,0,0,2016/1/29 16:09,2016/1/29 16:15,,功能类,严重,,,FALSE,"测试环境aaa升级了积分兑换的包之后，中兴平台出现ppv订购成功之后，再次播放鉴权不通过的情况。aaa日志中报错如下
2016-01-29 15:53:03.090ERROR c.a.w.AuthController_68-[/Service/Auth_jWRBOsdv]null
java.lang.NullPointerException: null
	at chances.aaa.service.impl.ZTEServiceImpl.createAuthRecord(ZTEServiceImpl.java:432) ~[scaaa.jar:na]
	at chances.aaa.service.impl.ZTEServiceImpl.auth(ZTEServiceImpl.java:333) ~[scaaa.jar:na]
	at chances.aaa.web.AuthController.auth(AuthController.java:51) ~[scaaa.jar:na]
	at sun.reflect.GeneratedMethodAccessor111.invoke(Unknown Source) ~[na:na]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) ~[na:1.6.0_21]
	at java.lang.reflect.Method.invoke(Method.java:597) ~[na:1.6.0_21]
	at org.springframework.web.bind.annotation.support.HandlerMethodInvoker.invokeHandlerMethod(HandlerMethodInvoker.java:176) [org.springframework.web-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter.invokeHandlerMethod(AnnotationMethodHandlerAdapter.java:436) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter.handle(AnnotationMethodHandlerAdapter.java:424) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:900) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:827) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:882) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:789) [org.springframework.web.servlet-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:637) [servlet-api.jar:na]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:717) [servlet-api.jar:na]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290) [catalina.jar:6.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) [catalina.jar:6.0.35]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:88) [org.springframework.web-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:76) [org.springframework.web-3.1.0.RELEASE.jar:3.1.0.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235) [catalina.jar:6.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) [catalina.jar:6.0.35]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233) [catalina.jar:6.0.35]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191) [catalina.jar:6.0.35]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:127) [catalina.jar:6.0.35]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102) [catalina.jar:6.0.35]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109) [catalina.jar:6.0.35]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:293) [catalina.jar:6.0.35]
	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:859) [tomcat-coyote.jar:6.0.35]
	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:602) [tomcat-coyote.jar:6.0.35]
	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:489) [tomcat-coyote.jar:6.0.35]
	at java.lang.Thread.run(Thread.java:619) [na:1.6.0_21]
2016-01-29 15:53:03.093INFO  c.a.w.AbstractController_82-[/Service/Auth_jWRBOsdv]response:{""result"":""1"",""message"":""""}"
6972,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理，添加投票选项，选择候选项时使用了搜索功能，点击确定，无反应,夏 志远,沈 玮,2016/3/3 15:25,DCMS 4.0,,2016/1/25,,,0,0,2016/1/25 14:05,2016/1/26 13:35,,功能类,一般,,,FALSE,
6968,四川后台管理系统4.0优化,Bug,,已关闭,高,投票，内容标题显示错误，显示的都是“芈月传芈月传芈月”,夏 志远,施 涛,2016/3/3 15:25,epg,,2016/1/25,,,0,0,2016/1/25 10:28,2016/1/25 13:09,,界面类,一般,,,FALSE,
6953,四川后台管理系统4.0优化,Bug,,已关闭,中,投票，当未有人参与投票时，投票结果页得票率显示为NaN%,夏 志远,施 涛,2016/3/3 15:25,epg,,2016/1/22,,,0,0,2016/1/22 23:25,2016/1/25 13:09,,数据类,一般,,,FALSE,
6952,四川后台管理系统4.0优化,Bug,,已关闭,中,投票，投票结果页，排名、名称、得票率、得票数未居中,夏 志远,施 涛,2016/3/3 15:25,epg,,2016/1/22,,,0,0,2016/1/22 23:20,2016/1/25 13:09,,界面类,一般,,,FALSE,
6951,四川后台管理系统4.0优化,Bug,,已关闭,中,投票管理，新增投票选项时，若投票类型选择展示栏目，选择候选项时报错,夏 志远,沈 玮,2016/3/3 15:26,DCMS 4.0,,2016/1/22,,,0,0,2016/1/22 20:57,2016/1/26 13:38,,功能类,较重,,,FALSE,!vote.jpg!
6950,四川后台管理系统4.0优化,Bug,,已关闭,中,投票模版绑定投票code参数后，发布报错,夏 志远,沈 玮,2016/3/3 15:26,DCMS 4.0,,2016/1/22,,,0,0,2016/1/22 20:01,2016/1/26 14:02,,功能类,较重,,,FALSE,!dcms.png!
6803,四川后台管理系统4.0优化,Bug,,反馈协商,中,现网在订购记录里面，点击订购过期电影，进入订购页面后无法退出,匿名用户,沈 玮,2016/1/5 15:46,epg,,2016/1/5,,,0,0,2016/1/5 14:51,2016/1/5 15:46,,界面类,较重,,已上线,FALSE,"问题：
1、川台现网进入电影看吧，在进入订购记录
2、点击订购过期电影，进入订购页面
3、点击返回和遥控器返回，无反应
需求：
进入后能够正常退出
"
6791,四川后台管理系统4.0优化,Bug,,待验证,中,【单剧集管理】分类修改，将mainfolder，parentfolder分开,吴 彦泽,沈 玮,2016/2/1 17:05,DCMS 4.0,2.1,2015/12/31,,,0,0,2015/12/31 14:58,2016/1/5 16:06,,功能类,一般,已上线,已上线,FALSE,"1、修改parentfolder时，不对mainfolder进行修改；
2、在修改页面上显示 编目分类（mainfolder）；"
6682,四川后台管理系统4.0优化,Feature,,已关闭,中,dcms--推荐位显示元素修改，显示对象后添加清除按钮，用于删除推荐位的显示对象数据,谢 佳作,沈 玮,2015/12/22 16:35,,,2015/12/21,,,0,0,2015/12/21 18:45,2015/12/22 14:21,,,,,,FALSE,
6613,四川后台管理系统4.0优化,Bug,,待验证,中,凤凰列表页，导航翻页之后无滚动显示的效果,夏 志远,沈 玮,2015/12/11 16:02,epg,,2015/12/11,,,0,0,2015/12/11 15:16,2015/12/11 15:32,,,,,,FALSE,
6612,四川后台管理系统4.0优化,Bug,,已关闭,中,地市州频道页的返回仍是逐级返回，预期：不论切换几次导航，返回都直接返回至第一个导航,夏 志远,沈 玮,2016/1/14 11:33,epg,,2015/12/11,,,0,0,2015/12/11 14:07,2015/12/11 14:17,,功能类,致命,,,FALSE,
6611,四川后台管理系统4.0优化,Bug,,已关闭,中,"地市州，从频道页点击进入功能栏：搜索,收藏，订购记录，点击返回，光标在导航栏第一个导航上，期望：搜索、收藏、订购记录入口进入后返回默认焦点在原进入的入口上",夏 志远,沈 玮,2016/1/14 11:34,epg,,2015/12/11,,,0,0,2015/12/11 14:04,2015/12/11 14:17,,功能类,致命,,,FALSE,
6610,四川后台管理系统4.0优化,Bug,,新建,中,4K盒子，凤凰/综艺，光标在列表页导航向下移动到最后，导航翻页，光标跳到了“上一页”上，且此时按上下键，导航会翻页,夏 志远,沈 玮,2015/12/11 14:13,epg,,2015/12/11,,,0,0,2015/12/11 13:59,,,,,,,FALSE,光标在列表页导航第3页向上移动到最顶端，导航翻页，光标跳到了“熊猫热门”上，且此时按上下键，导航会翻页
6609,四川后台管理系统4.0优化,Bug,,待验证,中,凤凰/综艺，列表页导航翻至最后一页，再往回翻页，导航底部的箭头不显示,夏 志远,沈 玮,2015/12/11 14:45,epg,,2015/12/11,,,0,0,2015/12/11 13:51,2015/12/11 14:25,,,,,,FALSE,
6589,四川后台管理系统4.0优化,Feature,,已关闭,高,凤凰&综艺模板--列表页优化,谢 佳作,沈 玮,2016/1/14 11:35,epg,,2015/12/9,2015/12/10,,0,0,2015/12/9 14:10,2015/12/11 12:04,,,,,,FALSE,"列表页导航栏，突破9个限制，最多可展示30个导航栏目。
1、翻页方式：整屏翻页
2、指示图标：当前页面导航区结尾配置“箭头图标”。当下方有更多导航栏目时，箭头自动显示，没有更多栏目则不显示；
箭头不可点击，仅作指示作用。（图标见附件）"
6587,四川后台管理系统4.0优化,Bug,,已关闭,高,地市州--首页增加跑马灯和时间,谢 佳作,沈 玮,2016/1/14 11:30,,,2015/12/9,2015/12/10,,0,0,2015/12/9 14:08,2015/12/11 12:05,,功能类,致命,,,FALSE,在页面底部配置跑马灯和时间（同新版凤凰首页效果）效果图见附件（首页跑马灯效果）
6586,四川后台管理系统4.0优化,Feature,,已关闭,高,地市州--列表页优化,谢 佳作,沈 玮,2016/1/14 11:33,epg,,2015/12/9,2015/12/10,,0,0,2015/12/9 14:06,2015/12/11 12:05,,,,,,FALSE,"1.列表导航栏返回逻辑
进入列表页，在导航中不管进行多少次切换，第一次选择返回时回到进入时的第一个导航上，再点返回返回到首页。若当前就在进入时的第一个导航上，则直接返回首页；
2.导航栏标题超过5个字时，滚动显示
3.导航栏增加选中效果图标（文件见附件：导航栏选中效果）"
6583,四川后台管理系统4.0优化,Feature,,已关闭,高,地市州--首页、列表页功能栏返回逻辑,谢 佳作,沈 玮,2016/1/14 11:34,epg,,2015/12/9,2015/12/10,,0,0,2015/12/9 13:52,2015/12/11 12:05,,,,,,FALSE,"1.从首页和列表页点击进入功能栏：搜索,收藏，订购记录
2.点击返回
现象：
返回后光标在导航栏第一个导航上
期望：
搜索、收藏、订购记录入口进入后返回默认焦点在原进入的入口上，如点进搜索，返回后光标应在搜索上。"
6556,四川后台管理系统4.0优化,Bug,,待验证,中,dcms--编排内容时不选择显示标记，保存时无法退出返回上一页，dcms后台日志中报错,谢 佳作,张 晓波,2015/12/8 17:33,DCMS 4.0,2.1,2015/12/8,,,0,100,2015/12/8 11:45,2015/12/8 13:25,,,,,,FALSE,
6532,四川后台管理系统4.0优化,Bug,,待验证,中,频道改版：从直播、回看详情页进入全屏播放，频道信息栏节目单乱码,夏 志远,施 涛,2015/12/11 16:17,epg,,2015/12/3,,,0,0,2015/12/3 15:43,2015/12/7 14:37,,,,,,FALSE,
6524,四川后台管理系统4.0优化,Bug,,待验证,中,频道改版：批量编排节目单时，channel_code未能传到epg_category_item表中,夏 志远,施 涛,2015/12/3 15:00,epg,,2015/12/2,,,0,0,2015/12/2 14:46,2015/12/3 11:35,,,,,,FALSE,
6517,四川后台管理系统4.0优化,Bug,,待验证,中,频道改版：若回看节目单的开始时间变化，则取与原开始时间最近的节目单,夏 志远,施 涛,2015/12/11 16:30,epg,,2015/12/1,,,0,0,2015/12/1 14:28,2015/12/2 10:36,,,,,,FALSE,
6487,四川后台管理系统4.0优化,Bug,,反馈协商,中,频道改版：直播大厅、回看+页面，当子展示栏目失效时，对应栏目下的编排内容仍会出现在全部中，预期：失效展示栏目对应栏目下的内容不出现在全部中,夏 志远,施 涛,2015/12/3 15:02,epg,,2015/11/30,,,0,0,2015/11/30 18:06,2015/12/3 15:02,,,,,,FALSE,
6474,四川后台管理系统4.0优化,Feature,,已关闭,高,体验卡活动--更换底图,谢 佳作,罗 华华,2016/1/14 11:28,epg,,2015/11/30,2015/11/30,,0,0,2015/11/30 10:31,2015/11/30 11:45,,,,,,FALSE,因为业务需要，体验卡活动需要更换底图。图片见附件。
6424,四川后台管理系统4.0优化,Bug,,已关闭,高,aaa.log中电信包时段订购失败记录字段缺失,谢 佳作,施 涛,2016/1/14 11:35,epg,,2015/11/27,,,0,0,2015/11/27 9:56,2015/12/7 16:49,,功能类,致命,,,FALSE,"日志记录如下
2015-11-26 08:23:00|08273365681@ITV|88888888|ZTE|order|||0|null|||【电信订购活动】||biz_73049933||1|
缺少产品id，内容包id，产品价格字段
参考订购成功记录
2015-11-26 15:49:40|DMT2014111301Z@ITVP|_T5kWpJhARG9pBlYLE8qaTN136446895|ZTE|order||200010090006|0|20000001000000110000000000000165|3900|熊猫高清影视单月包|【电信订购活动】||biz_73049933||0|
"
